Source Resource	Source ID	Source Name	Mapping Type	Target Resource	Target ID	Target Name
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	kegg	path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)
kegg	path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism
pathbank	PW000044	Arachidonic Acid Metabolism	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism
reactome	R-HSA-2142753	Arachidonic acid metabolism	BFO:0000050	decopath	DC1-3-3-3	Arachidonic acid metabolism
kegg	path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3-3	Arachidonic acid metabolism
pathbank	PW000044	Arachidonic Acid Metabolism	BFO:0000050	decopath	DC1-3-3-3	Arachidonic acid metabolism
pathbank	PW000145	Bile Acid Biosynthesis	skos:exactMatch	kegg	path:hsa00120	Primary bile acid biosynthesis - Homo sapiens (human)
kegg	path:hsa00120	Primary bile acid biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3-4	Bile acid biosynthesis
pathbank	PW000145	Bile Acid Biosynthesis	BFO:0000050	decopath	DC1-3-3-4	Bile acid biosynthesis
pathbank	PW000148	Sphingolipid Metabolism	skos:exactMatch	kegg	path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)
pathbank	PW000148	Sphingolipid Metabolism	skos:exactMatch	wikipathways	WP1422	Sphingolipid Metabolism
wikipathways	WP1422	Sphingolipid Metabolism	skos:exactMatch	reactome	R-HSA-428157	Sphingolipid metabolism
kegg	path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-428157	Sphingolipid metabolism
pathbank	PW000148	Sphingolipid Metabolism	skos:exactMatch	reactome	R-HSA-428157	Sphingolipid metabolism
kegg	path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP1422	Sphingolipid Metabolism
wikipathways	WP1422	Sphingolipid Metabolism	BFO:0000050	decopath	DC1-3-3-5	Sphingolipid metabolism
reactome	R-HSA-428157	Sphingolipid metabolism	BFO:0000050	decopath	DC1-3-3-5	Sphingolipid metabolism
pathbank	PW000148	Sphingolipid Metabolism	BFO:0000050	decopath	DC1-3-3-5	Sphingolipid metabolism
kegg	path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3-5	Sphingolipid metabolism
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	kegg	path:hsa00100	Steroid biosynthesis - Homo sapiens (human)
kegg	path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP496	Steroid Biosynthesis
pathbank	PW000050	Steroid Biosynthesis	skos:exactMatch	wikipathways	WP496	Steroid Biosynthesis
wikipathways	WP496	Steroid Biosynthesis	BFO:0000050	decopath	DC1-3-4-1	Steroid biosynthesis
kegg	path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-4-1	Steroid biosynthesis
pathbank	PW000050	Steroid Biosynthesis	BFO:0000050	decopath	DC1-3-4-1	Steroid biosynthesis
reactome	R-HSA-194068	Bile acid and bile salt metabolism	BFO:0000050	decopath	DC1-3-4	Steroid metabolism
reactome	R-HSA-196071	Metabolism of steroid hormones	BFO:0000050	decopath	DC1-3-4	Steroid metabolism
pathbank	PW000144	Glycerolipid Metabolism	skos:exactMatch	kegg	path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)
kegg	path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-5	Glycerolipid metabolism
wikipathways	WP2533	Glycerophospholipid Biosynthetic Pathway	skos:exactMatch	reactome	R-HSA-1483206	Glycerophospholipid biosynthesis
reactome	R-HSA-1483206	Glycerophospholipid biosynthesis	BFO:0000050	decopath	DC1-3-5-1	Glycerophospholipid biosynthesis
wikipathways	WP2533	Glycerophospholipid Biosynthetic Pathway	BFO:0000050	decopath	DC1-3-5-1	Glycerophospholipid biosynthesis
wikipathways	WP325	Triacylglyceride Synthesis	BFO:0000050	kegg	path:hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)
kegg	path:hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-6	Glycerophospholipid metabolism
wikipathways	WP325	Triacylglyceride Synthesis	skos:exactMatch	reactome	R-HSA-75109	Triglyceride biosynthesis
reactome	R-HSA-75109	Triglyceride biosynthesis	BFO:0000050	decopath	DC1-3-7	Triglyceride biosynthesis
wikipathways	WP311	Synthesis and Degradation of Ketone Bodies	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	kegg	path:hsa00072	Synthesis and degradation of ketone bodies - Homo sapiens (human)
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	wikipathways	WP311	Synthesis and Degradation of Ketone Bodies
pathbank	PW000028	Ketone Body Metabolism	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism
kegg	path:hsa00072	Synthesis and degradation of ketone bodies - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-74182	Ketone body metabolism
kegg	path:hsa00072	Synthesis and degradation of ketone bodies - Homo sapiens (human)	skos:exactMatch	wikipathways	WP311	Synthesis and Degradation of Ketone Bodies
wikipathways	WP311	Synthesis and Degradation of Ketone Bodies	BFO:0000050	decopath	DC1-3-8	Ketone body metabolism
pathbank	PW000028	Ketone Body Metabolism	BFO:0000050	decopath	DC1-3-8	Ketone body metabolism
kegg	path:hsa00072	Synthesis and degradation of ketone bodies - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-8	Ketone body metabolism
reactome	R-HSA-74182	Ketone body metabolism	BFO:0000050	decopath	DC1-3-8	Ketone body metabolism
kegg	path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-1483249	Inositol phosphate metabolism
pathbank	PW000156	Inositol Phosphate Metabolism	skos:exactMatch	kegg	path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)
pathbank	PW000156	Inositol Phosphate Metabolism	skos:exactMatch	reactome	R-HSA-1483249	Inositol phosphate metabolism
kegg	path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-9	Inositol phosphate metabolism
pathbank	PW000156	Inositol Phosphate Metabolism	BFO:0000050	decopath	DC1-3-9	Inositol phosphate metabolism
reactome	R-HSA-1483249	Inositol phosphate metabolism	BFO:0000050	decopath	DC1-3-9	Inositol phosphate metabolism
reactome	R-HSA-1483257	Phospholipid metabolism	BFO:0000050	kegg	path:hsa00565	Ether lipid metabolism - Homo sapiens (human)
kegg	path:hsa00565	Ether lipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-10	Ether lipid metabolism
decopath	DC1-4	Nucleotide metabolism	BFO:0000050	decopath	DC1	Metabolism
decopath	DC1-4-1	Purine metabolism	BFO:0000050	decopath	DC1-4	Nucleotide metabolism
decopath	DC1-4-2	Pyrimidine metabolism	BFO:0000050	decopath	DC1-4	Nucleotide metabolism
wikipathways	WP404	Nucleotide Metabolism	skos:exactMatch	reactome	R-HSA-15869	Metabolism of nucleotides
reactome	R-HSA-15869	Metabolism of nucleotides	BFO:0000050	decopath	DC1-4	Nucleotide metabolism
wikipathways	WP404	Nucleotide Metabolism	BFO:0000050	decopath	DC1-4	Nucleotide metabolism
pathbank	PW000052	Purine Metabolism	skos:exactMatch	kegg	path:hsa00230	Purine metabolism - Homo sapiens (human)
pathbank	PW000052	Purine Metabolism	BFO:0000050	decopath	DC1-4	Purine metabolism
kegg	path:hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-4	Purine metabolism
kegg	path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4022	Pyrimidine metabolism
pathbank	PW000160	Pyrimidine Metabolism	skos:exactMatch	kegg	path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)
pathbank	PW000160	Pyrimidine Metabolism	skos:exactMatch	wikipathways	WP4022	Pyrimidine metabolism
wikipathways	WP4022	Pyrimidine metabolism	BFO:0000050	decopath	DC1-4-2	Pyrimidine metabolism
kegg	path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-4-2	Pyrimidine metabolism
pathbank	PW000160	Pyrimidine Metabolism	BFO:0000050	decopath	DC1-4-2	Pyrimidine metabolism
decopath	DC1-5	Vitamin metabolism	BFO:0000050	decopath	DC1	Metabolism
decopath	DC1-5-1	Folate metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
decopath	DC1-5-2	Pantothenate and CoA biosynthesis	BFO:0000050	decopath	DC1-5	Vitamin metabolism
decopath	DC1-5-3	Riboflavin metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
decopath	DC1-5-4	Vitamin D metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
decopath	DC1-5-5	Vitamin B6 metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
decopath	DC1-5-6	Vitamin A and Carotenoid Metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
decopath	DC1-5-7	 Molybdenum cofactor biosynthesis	BFO:0000050	decopath	DC1-5	Vitamin metabolism
kegg	path:hsa04977	Vitamin digestion and absorption - Homo sapiens (human)	BFO:0000050	decopath	DC1-5	Vitamin metabolism
wikipathways	WP716	Vitamin A and Carotenoid Metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
reactome	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	BFO:0000050	decopath	DC1-5	Vitamin metabolism
reactome	R-HSA-196780	Biotin transport and metabolism	BFO:0000050	decopath	DC1-5	Vitamin metabolism
kegg	path:hsa00790	Folate biosynthesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP176	Folate Metabolism
kegg	path:hsa00790	Folate biosynthesis - Homo sapiens (human)	skos:exactMatch	pathbank	PW000024	Folate Metabolism
pathbank	PW000024	Folate Metabolism	skos:exactMatch	wikipathways	WP176	Folate Metabolism
kegg	path:hsa00790	Folate biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-5-1	Folate metabolism
wikipathways	WP176	Folate Metabolism	BFO:0000050	decopath	DC1-5-1	Folate metabolism
pathbank	PW000024	Folate Metabolism	BFO:0000050	decopath	DC1-5-1	Folate metabolism
pathbank	PW000032	Pantothenate and CoA Biosynthesis	skos:exactMatch	kegg	path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)
pathbank	PW000032	Pantothenate and CoA Biosynthesis	BFO:0000050	decopath	DC1-5-2	Pantothenate and CoA biosynthesis
kegg	path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-5-2	Pantothenate and CoA biosynthesis
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	kegg	path:hsa00740	Riboflavin metabolism - Homo sapiens (human)
kegg	path:hsa00740	Riboflavin metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-196843	Vitamin B2 (riboflavin) metabolism
pathbank	PW000035	Riboflavin Metabolism	skos:exactMatch	reactome	R-HSA-196843	Vitamin B2 (riboflavin) metabolism
pathbank	PW000035	Riboflavin Metabolism	BFO:0000050	decopath	DC1-5-3	Riboflavin metabolism
kegg	path:hsa00740	Riboflavin metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-5-3	Riboflavin metabolism
reactome	R-HSA-196843	Vitamin B2 (riboflavin) metabolism	BFO:0000050	decopath	DC1-5-3	Riboflavin metabolism
pathbank	PW000053	Vitamin B6 Metabolism	skos:exactMatch	kegg	path:hsa00750	Vitamin B6 metabolism - Homo sapiens (human)
pathbank	PW000053	Vitamin B6 Metabolism	BFO:0000050	decopath	DC1-5-5	Vitamin B6 metabolism
kegg	path:hsa00750	Vitamin B6 metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-5-5	Vitamin B6 metabolism
wikipathways	WP1531	Vitamin D Metabolism	skos:exactMatch	reactome	R-HSA-196791	Vitamin D (calciferol) metabolism
reactome	R-HSA-196791	Vitamin D (calciferol) metabolism	BFO:0000050	decopath	DC1-5-4	Vitamin D metabolism
wikipathways	WP1531	Vitamin D Metabolism	BFO:0000050	decopath	DC1-5-4	Vitamin D metabolism
pathbank	PW000164	Retinol Metabolism	skos:exactMatch	kegg	path:hsa00830	Retinol metabolism - Homo sapiens (human)
pathbank	PW000164	Retinol Metabolism	BFO:0000050	decopath	DC1-5-0-1	Retinol Metabolism
kegg	path:hsa00830	Retinol metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-5-0-1	Retinol Metabolism
decopath	DC1-5-0-1	Retinol Metabolism	BFO:0000050	wikipathways	WP716	Vitamin A and Carotenoid Metabolism
pathbank	PW000013	Biotin Metabolism	skos:exactMatch	kegg	path:hsa00780	Biotin metabolism - Homo sapiens (human)
pathbank	PW000013	Biotin Metabolism	BFO:0000050	decopath	DC1-5-0-2	Biotin Metabolism
kegg	path:hsa00780	Biotin metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-5-0-2	Biotin Metabolism
decopath	DC1-5-0-2	Biotin Metabolism	BFO:0000050	reactome	R-HSA-196780	Biotin transport and metabolism
wikipathways	WP4507	Molybdenum cofactor (Moco) biosynthesis (Homo sapiens)	skos:exactMatch	reactome	R-HSA-947581	 Molybdenum cofactor biosynthesis (Homo sapiens)
wikipathways	WP4507	Molybdenum cofactor (Moco) biosynthesis (Homo sapiens)	BFO:0000050	decopath	DC1-5-7	 Molybdenum cofactor biosynthesis
reactome	R-HSA-947581	 Molybdenum cofactor biosynthesis (Homo sapiens)	BFO:0000050	decopath	DC1-5-7	 Molybdenum cofactor biosynthesis
decopath	DC1-6	Other metabolic pathways	BFO:0000050	decopath	DC1	Metabolism
decopath	DC1-6-1	Heme biosynthesis	BFO:0000050	decopath	DC1-6	Other metabolic pathways
wikipathways	WP3633	Caffeine and Theobromine metabolism	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-2-1	Caffeine metabolism	BFO:0000050	wikipathways	WP3633	Caffeine and Theobromine metabolism
decopath	DC1-6-3	Oxidative phosphorylation	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-4	Electron transport chain	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-5	Thermogenesis	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-6	Thyroid hormone synthesis	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-7	Vasopressin-regulated water reabsorption	BFO:0000050	decopath	DC1-6	Other metabolic pathways
reactome	R-HSA-156580	Phase II - Conjugation of compounds	BFO:0000050	decopath	DC1-6	Other metabolic pathways
pathbank	PW000565	Gastric Acid Production	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-10	Proteasome	BFO:0000050	decopath	DC1-6	Other metabolic pathways
decopath	DC1-6-11	Glycan biosynthesis and metabolism	BFO:0000050	decopath	DC1-6	Other metabolic pathways
kegg	path:hsa00510	N-Glycan biosynthesis	BFO:0000050	decopath	DC1-6-11	Glycan biosynthesis and metabolism
decopath	DC1-6-11-1-1	 Synthesis of glycosylphosphatidylinositol (GPI)	BFO:0000050	kegg	path:hsa00510	N-Glycan biosynthesis
wikipathways	WP561	Heme Biosynthesis	skos:exactMatch	reactome	R-HSA-189451	Heme biosynthesis
wikipathways	WP561	Heme Biosynthesis	BFO:0000050	decopath	DC1-6-1	Heme biosynthesis
reactome	R-HSA-189451	Heme biosynthesis	BFO:0000050	decopath	DC1-6-1	Heme biosynthesis
pathbank	PW000015	Caffeine Metabolism	skos:exactMatch	kegg	path:hsa00232	Caffeine metabolism - Homo sapiens (human)
kegg	path:hsa00232	Caffeine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-2-1	Caffeine metabolism
pathbank	PW000015	Caffeine Metabolism	BFO:0000050	decopath	DC1-6-2-1	Caffeine metabolism
kegg	path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	skos:exactMatch	wikipathways	WP623	Oxidative phosphorylation
wikipathways	WP623	Oxidative phosphorylation	skos:exactMatch	reactome	R-HSA-163210	Formation of ATP by chemiosmotic coupling
kegg	path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-163210	Formation of ATP by chemiosmotic coupling
kegg	path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-3	Oxidative phosphorylation
reactome	R-HSA-163210	Formation of ATP by chemiosmotic coupling	BFO:0000050	decopath	DC1-6-3	Oxidative phosphorylation
wikipathways	WP623	Oxidative phosphorylation	BFO:0000050	decopath	DC1-6-3	Oxidative phosphorylation
kegg	path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	BFO:0000050	decopath	DC1-6	Other metabolic pathways
reactome	R-HSA-140179	Amine Oxidase reactions	BFO:0000050	wikipathways	WP2436	Dopamine metabolism
wikipathways	WP2436	Dopamine metabolism	BFO:0000050	decopath	DC1-6	Other metabolic pathways
pathbank	PW000165	Mitochondrial Electron Transport Chain	skos:exactMatch	wikipathways	WP111	Electron Transport Chain
wikipathways	WP111	Electron Transport Chain	skos:exactMatch	reactome	R-HSA-611105	Respiratory electron transport
reactome	R-HSA-611105	Respiratory electron transport	skos:exactMatch	pathbank	PW000165	Mitochondrial Electron Transport Chain
reactome	R-HSA-611105	Respiratory electron transport	BFO:0000050	decopath	DC1-6-4	Electron transport chain
pathbank	PW000165	Mitochondrial Electron Transport Chain	BFO:0000050	decopath	DC1-6-4	Electron transport chain
wikipathways	WP111	Electron Transport Chain	BFO:0000050	decopath	DC1-6-4	Electron transport chain
kegg	path:hsa04714	Thermogenesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4321	Thermogenesis
kegg	path:hsa04714	Thermogenesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-5	Thermogenesis
wikipathways	WP4321	Thermogenesis	BFO:0000050	decopath	DC1-6-5	Thermogenesis
pathbank	PW000693	Thyroid Hormone Synthesis	skos:exactMatch	kegg	path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)
pathbank	PW000693	Thyroid Hormone Synthesis	skos:exactMatch	wikipathways	WP1981	Thyroxine (Thyroid Hormone) Production
pathbank	PW000693	Thyroid Hormone Synthesis	skos:exactMatch	reactome	R-HSA-209968	Thyroxine biosynthesis
kegg	path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-209968	Thyroxine biosynthesis
kegg	path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	skos:exactMatch	wikipathways	WP1981	Thyroxine (Thyroid Hormone) Production
wikipathways	WP1981	Thyroxine (Thyroid Hormone) Production	skos:exactMatch	reactome	R-HSA-209968	Thyroxine biosynthesis
pathbank	PW000693	Thyroid Hormone Synthesis	BFO:0000050	decopath	DC1-6-6	Thyroid hormone synthesis
kegg	path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-6	Thyroid hormone synthesis
wikipathways	WP1981	Thyroxine (Thyroid Hormone) Production	BFO:0000050	decopath	DC1-6-6	Thyroid hormone synthesis
reactome	R-HSA-209968	Thyroxine biosynthesis	BFO:0000050	decopath	DC1-6-6	Thyroid hormone synthesis
pathbank	PW000447	Vasopressin Regulation of Water Homeostasis	skos:exactMatch	kegg	path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)
kegg	path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins
pathbank	PW000447	Vasopressin Regulation of Water Homeostasis	skos:exactMatch	reactome	R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins
pathbank	PW000447	Vasopressin Regulation of Water Homeostasis	BFO:0000050	decopath	DC1-6-7	Vasopressin-regulated water reabsorption
kegg	path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-7	Vasopressin-regulated water reabsorption
reactome	R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins	BFO:0000050	decopath	DC1-6-7	Vasopressin-regulated water reabsorption
wikipathways	WP698	Glucuronidation	skos:exactMatch	reactome	R-HSA-156588	Glucuronidation
wikipathways	WP698	Glucuronidation	BFO:0000050	decopath	DC1-6-8	Glucuronidation
reactome	R-HSA-156588	Glucuronidation	BFO:0000050	decopath	DC1-6-8	Glucuronidation
decopath	DC1-6-8	Glucuronidation	BFO:0000050	reactome	R-HSA-156580	Phase II - Conjugation of compounds
kegg	path:hsa04971	Gastric acid secretion - Homo sapiens (human)	skos:exactMatch	wikipathways	WP2597	Secretion of Hydrochloric Acid in Parietal Cells
kegg	path:hsa04971	Gastric acid secretion - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-0-1	Gastric acid secretion
wikipathways	WP2597	Secretion of Hydrochloric Acid in Parietal Cells	BFO:0000050	decopath	DC1-6-0-1	Gastric acid secretion
decopath	DC1-6-0-1	Gastric acid secretion	BFO:0000050	pathbank	PW000565	Gastric Acid Production
pathbank	PW000151	Nicotinate and Nicotinamide Metabolism	skos:exactMatch	kegg	path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)
pathbank	PW000151	Nicotinate and Nicotinamide Metabolism	BFO:0000050	decopath	DC1-6-9	Nicotinate and nicotinamide metabolism
kegg	path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-9	Nicotinate and nicotinamide metabolism
decopath	DC1-6-9	Nicotinate and nicotinamide metabolism	BFO:0000050	decopath	DC1-6	Other metabolic pathways
kegg	path:hsa03050	Proteasome - Homo sapiens (human)	skos:exactMatch	wikipathways	WP183	Proteasome Degradation
kegg	path:hsa03050	Proteasome - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-10	Proteasome
wikipathways	WP183	Proteasome Degradation	BFO:0000050	decopath	DC1-6-10	Proteasome
wikipathways	WP2359	Parkin-Ubiquitin Proteasomal System pathway	BFO:0000050	kegg	path:hsa03050	Proteasome - Homo sapiens (human)
reactome	R-HSA-211897	Cytochrome P450 - arranged by substrate type	BFO:0000050	wikipathways	WP43	Oxidation by Cytochrome P450
wikipathways	WP43	Oxidation by Cytochrome P450 (Homo sapiens)	BFO:0000050	kegg	path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)
kegg	path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	BFO:0000050	decopath	DC1-6	Other metabolic pathways
kegg	path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-162710	 Synthesis of glycosylphosphatidylinositol (GPI) (Homo sapiens)
kegg	path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-11-1-1	 Synthesis of glycosylphosphatidylinositol (GPI)
reactome	R-HSA-162710	 Synthesis of glycosylphosphatidylinositol (GPI) (Homo sapiens)	BFO:0000050	decopath	DC1-6-11-1-1	 Synthesis of glycosylphosphatidylinositol (GPI)
kegg	path:hsa01100	Metabolic pathways - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-1430728	Metabolism (Homo sapiens)
kegg	path:hsa01100	Metabolic pathways - Homo sapiens (human)	BFO:0000050	decopath	DC1	Metabolism
reactome	R-HSA-1430728	Metabolism (Homo sapiens)	BFO:0000050	decopath	DC1	Metabolism
decopath	DC2-1	Adaptive immune system	BFO:0000050	decopath	DC2	Immune system
decopath	DC2-1-1	BCR Signaling Pathway 	BFO:0000050	decopath	DC2-1	Adaptive immune system
decopath	DC2-1-2	Allograft Rejection 	BFO:0000050	decopath	DC2-1	Adaptive immune system
decopath	DC2-1-3	Rap1 signalling 	BFO:0000050	decopath	DC2-1	Adaptive immune system
decopath	DC2-1-4	T Cell Receptor Signaling Pathway 	BFO:0000050	decopath	DC2-1	Adaptive immune system
kegg	path:hsa05330	Allograft rejection - Homo sapiens (human)	skos:exactMatch	wikipathways	WP2328	Allograft Rejection
wikipathways	WP2328	Allograft Rejection	BFO:0000050	decopath	DC2-1-2	Allograft Rejection 
kegg	path:hsa05330	Allograft rejection - Homo sapiens (human)	BFO:0000050	decopath	DC2-1-2	Allograft Rejection 
kegg	path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-1236975	Antigen processing-Cross presentation
kegg	path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	BFO:0000050	decopath	DC2-1-5	Antigen processing-Cross presentation 
reactome	R-HSA-1236975	Antigen processing-Cross presentation	BFO:0000050	decopath	DC2-1-5	Antigen processing-Cross presentation 
reactome	R-HSA-983169	Class I MHC mediated antigen processing & presentation	BFO:0000050	decopath	DC2-1-5	Antigen processing-Cross presentation 
kegg	path:hsa04015	Rap1 signaling pathway - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-392517	Rap1 signalling
kegg	path:hsa04015	Rap1 signaling pathway - Homo sapiens (human)	BFO:0000050	decopath	DC2-1-3	Rap1 signalling 
reactome	R-HSA-392517	Rap1 signalling	BFO:0000050	decopath	DC2-1-3	Rap1 signalling 
wikipathways	WP2583	T-Cell Receptor and Co-stimulatory Signaling	BFO:0000050	kegg	path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)
pathbank	PW067987	T Cell Receptor Signaling Pathway	skos:exactMatch	kegg	path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)
pathbank	PW067987	T Cell Receptor Signaling Pathway	skos:exactMatch	wikipathways	WP69	T-Cell antigen Receptor (TCR) Signaling Pathway
kegg	path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP69	T-Cell antigen Receptor (TCR) Signaling Pathway
pathbank	PW067987	T Cell Receptor Signaling Pathway	BFO:0000050	decopath	DC2-1-4	T Cell Receptor Signaling Pathway 
kegg	path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	BFO:0000050	decopath	DC2-1-4	T Cell Receptor Signaling Pathway 
wikipathways	WP69	T-Cell antigen Receptor (TCR) Signaling Pathway	BFO:0000050	decopath	DC2-1-4	T Cell Receptor Signaling Pathway 
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	skos:exactMatch	pathbank	PW070885	BCR Signaling Pathway
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	skos:exactMatch	wikipathways	WP23	B Cell Receptor Signaling Pathway
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	skos:exactMatch	kegg	path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)
pathbank	PW070885	BCR Signaling Pathway	skos:exactMatch	kegg	path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)
pathbank	PW070885	BCR Signaling Pathway	skos:exactMatch	wikipathways	WP23	B Cell Receptor Signaling Pathway
kegg	path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	skos:exactMatch	wikipathways	WP23	B Cell Receptor Signaling Pathway
pathbank	PW070885	BCR Signaling Pathway	BFO:0000050	decopath	DC2-1-1	BCR Signaling Pathway 
reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	BFO:0000050	decopath	DC2-1-1	BCR Signaling Pathway 
kegg	path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	BFO:0000050	decopath	DC2-1-1	BCR Signaling Pathway 
